HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_A_url,Input.image_B_url,Answer.choice,Approve,Reject
304QEQWKZPEUFIZNQ388U1TGY98O0M,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,3KB8R4ZV1F1AUCJSQ2XRYTBLOWIBGU,A3BP890CXV4UMN,Submitted,Fri Mar 09 21:37:03 PST 2018,Fri Mar 09 21:37:12 PST 2018,Mon Mar 12 22:37:12 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_1690_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_1690.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_1690_fake_A.png,optionB,,
3B9XR6P1WEPHYUB086DS6M8DQJVJBK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,33FOTY3KENFW02LVMJ8J2QDX4SZC12,A2WAVLJ0FU9UYQ,Submitted,Fri Mar 09 21:37:49 PST 2018,Fri Mar 09 21:37:59 PST 2018,Mon Mar 12 22:37:59 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_1750_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_1750.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_1750_fake_A.png,optionB,,
3B9XR6P1WEPHYUB086DS6M8DQJVJBK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,3OF2M9AATHIBEWIRM7Y9I3AHMGKKZB,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:29:35 PST 2018,Fri Mar 09 21:29:41 PST 2018,Mon Mar 12 22:29:41 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_1750_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_1750.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_1750_fake_A.png,optionB,,
36MUZ9VAE6W22BNS81T74WJLOWBED1,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,32EYX73OY13GF11C648Y2NHGFQZURP,A1XCX1KI3XRPRZ,Submitted,Fri Mar 09 21:35:50 PST 2018,Fri Mar 09 21:36:04 PST 2018,Mon Mar 12 22:36:04 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_180_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_180.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_180_fake_A.png,optionB,,
36MUZ9VAE6W22BNS81T74WJLOWBED1,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,3NG53N1RLWDX5REKQ93410ZCHHJ8PV,APO4DD2J9RWGP,Submitted,Fri Mar 09 21:30:11 PST 2018,Fri Mar 09 21:30:25 PST 2018,Mon Mar 12 22:30:25 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_180_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_180.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_180_fake_A.png,optionB,,
3ZQA3IO31BLUM7K5MMC886CQ31EO1P,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,3GLB5JMZFYP399HC4YOXTJZLRHTGD5,A1T02KY1E9YI3I,Submitted,Fri Mar 09 21:29:54 PST 2018,Fri Mar 09 21:30:01 PST 2018,Mon Mar 12 22:30:01 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_1820_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_1820.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_1820_fake_A.png,optionB,,
3ZQA3IO31BLUM7K5MMC886CQ31EO1P,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,3P59JYT76MEKB452R93NWJN6KKDT2J,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:38:25 PST 2018,Fri Mar 09 21:38:34 PST 2018,Mon Mar 12 22:38:34 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_1820_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_1820.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_1820_fake_A.png,optionB,,
34OWYT6U3WB2FQCXS4EW3FYNP439IO,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,336YQZE83W88X6Y50V498CVQAM9M5D,AOK9ZTWFLPLMH,Submitted,Fri Mar 09 21:47:48 PST 2018,Fri Mar 09 21:47:55 PST 2018,Mon Mar 12 22:47:55 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_1830_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_1830.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_1830_fake_A.png,optionB,,
3R4QIDVOJP67UH1S4W4RAE16O8CEEU,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,3R8YZBNQ9ICE5PAGGHQNN5TRBTZQ7H,A2T2EY1WMQJMOU,Submitted,Fri Mar 09 21:31:26 PST 2018,Fri Mar 09 21:32:03 PST 2018,Mon Mar 12 22:32:03 PDT 2018,,,,37,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_1870_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_1870.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_1870_fake_A.png,optionB,,
3MYASTQBG75RZEDXHSO7YD8Z7ZZQDP,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,3DR23U6WE68C6KHIKTYOYKWVHN2ET5,A2T2EY1WMQJMOU,Submitted,Fri Mar 09 21:31:11 PST 2018,Fri Mar 09 21:31:48 PST 2018,Mon Mar 12 22:31:48 PDT 2018,,,,37,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_1920_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_1920.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_1920_fake_A.png,optionB,,
3MYASTQBG75RZEDXHSO7YD8Z7ZZQDP,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,3J2UYBXQQM67DWRCG9RG2L2D3EH600,AOK9ZTWFLPLMH,Submitted,Fri Mar 09 21:30:11 PST 2018,Fri Mar 09 21:30:31 PST 2018,Mon Mar 12 22:30:31 PDT 2018,,,,20,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_1920_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_1920.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_1920_fake_A.png,optionB,,
3R15W654VDNAXQ1PU9MVHQG4G81LQ0,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,35BLDD71I7RPU7C3LBCGKCLY2ESZVD,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:41:42 PST 2018,Fri Mar 09 21:41:54 PST 2018,Mon Mar 12 22:41:54 PDT 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_200_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_200.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_200_fake_A.png,optionB,,
37J05LC5AXDADR9KM24Y1CWDT47JDR,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:21 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:21 PDT 2018,,,3AAJC4I4FHMG3CC94MYXHOA47RKJZB,A2T2EY1WMQJMOU,Submitted,Fri Mar 09 21:31:31 PST 2018,Fri Mar 09 21:32:06 PST 2018,Mon Mar 12 22:32:06 PDT 2018,,,,35,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2150_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2150.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2150_fake_A.png,optionB,,
35ZRNT9RUISQWAYK9QQRWZRN1LSO3H,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,3KIBXJ1WD6OZFS4KKYNS253D2CIOKE,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:38:44 PST 2018,Fri Mar 09 21:38:54 PST 2018,Mon Mar 12 22:38:54 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2280_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2280.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2280_fake_A.png,optionB,,
3IJ95K7NDX6981AW3QXY04GRFGSGN2,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,3VELCLL3GLD33E55DLYKAWY015T1F4,AOK9ZTWFLPLMH,Submitted,Fri Mar 09 21:49:12 PST 2018,Fri Mar 09 21:49:30 PST 2018,Mon Mar 12 22:49:30 PDT 2018,,,,18,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2580_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2580.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2580_fake_A.png,optionB,,
37G6BXQPLQFWRKRXDNZR4VQK7B0QEI,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,369J354OFE44O02XUBGJNDPTAV86G5,AOK9ZTWFLPLMH,Submitted,Fri Mar 09 21:46:40 PST 2018,Fri Mar 09 21:46:50 PST 2018,Mon Mar 12 22:46:50 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2650_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2650.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2650_fake_A.png,optionB,,
37G6BXQPLQFWRKRXDNZR4VQK7B0QEI,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,3VA45EW49OHX9RIYCOHAXQ7ET6IO1B,A1GVLKQBFS5KZV,Submitted,Fri Mar 09 21:37:56 PST 2018,Fri Mar 09 21:38:07 PST 2018,Mon Mar 12 22:38:07 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2650_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2650.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2650_fake_A.png,optionB,,
3MJ28H2Y1E2TAPLON9EKBWP7FHJO57,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,3E337GFOLA2CVL8PTS20POBF5LWNGV,A14TWK1DWQA2F8,Submitted,Fri Mar 09 21:36:52 PST 2018,Fri Mar 09 21:37:06 PST 2018,Mon Mar 12 22:37:06 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2710_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2710.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2710_fake_A.png,optionB,,
3MJ28H2Y1E2TAPLON9EKBWP7FHJO57,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,3JC6VJ2SACD7V5PG3SE4ZL0QG5JA5G,AKXY2ATEM5DC2,Submitted,Fri Mar 09 21:34:55 PST 2018,Fri Mar 09 21:35:28 PST 2018,Mon Mar 12 22:35:28 PDT 2018,,,,33,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2710_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2710.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2710_fake_A.png,optionB,,
3S1WOPCJFGNF5XNKIXFI7UEYTG8JEK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,39GXDJN2OU8AABBGCLC37SOU35K8VG,AOK9ZTWFLPLMH,Submitted,Fri Mar 09 21:30:32 PST 2018,Fri Mar 09 21:30:47 PST 2018,Mon Mar 12 22:30:47 PDT 2018,,,,15,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2870_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2870.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2870_fake_A.png,optionB,,
3S1WOPCJFGNF5XNKIXFI7UEYTG8JEK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,3UWN2HHPUZZFLQHGOSWHE2UITWPNSE,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:30:08 PST 2018,Fri Mar 09 21:30:17 PST 2018,Mon Mar 12 22:30:17 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2870_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2870.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2870_fake_A.png,optionB,,
3T2HW4QDUV1B2NQX0UIASC0SCZJC9P,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,34V1S5K3GTVP9QFPG5A9VW366IB96F,A3C2PSZEKN8OWD,Submitted,Fri Mar 09 21:31:07 PST 2018,Fri Mar 09 21:31:15 PST 2018,Mon Mar 12 22:31:15 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2890_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2890.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2890_fake_A.png,optionB,,
3421H3BM9ABYA1W3AMZWFGDN2JS9J0,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,32Z9ZLUT1ME8D23CEDKVPDNLAVDHO2,AKK2BPA71TA3M,Submitted,Fri Mar 09 21:32:09 PST 2018,Fri Mar 09 21:32:20 PST 2018,Mon Mar 12 22:32:20 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2940_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2940.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2940_fake_A.png,optionB,,
3421H3BM9ABYA1W3AMZWFGDN2JS9J0,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,3YJ6NA41JCAMP8A3HD0VQQ8QXSDJPQ,A1MGY4WBYIYMIP,Submitted,Fri Mar 09 21:31:14 PST 2018,Fri Mar 09 21:31:22 PST 2018,Mon Mar 12 22:31:22 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2940_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2940.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2940_fake_A.png,optionB,,
3I7KR83SNA7TLL2LS7Z8GVD0H8S9KZ,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,39GXDJN2OU8AABBGCLC37SOU35L8VH,A1GVLKQBFS5KZV,Submitted,Fri Mar 09 21:37:18 PST 2018,Fri Mar 09 21:37:30 PST 2018,Mon Mar 12 22:37:30 PDT 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2950_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2950.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2950_fake_A.png,optionB,,
3I7KR83SNA7TLL2LS7Z8GVD0H8S9KZ,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,39K0FND3AI953CAMVRVQGNBC209AM6,A3BP890CXV4UMN,Submitted,Fri Mar 09 21:36:10 PST 2018,Fri Mar 09 21:36:19 PST 2018,Mon Mar 12 22:36:19 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_2950_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_2950.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_2950_fake_A.png,optionB,,
3511RHPADV8A9RGP7OBVMGQ9CU3LR1,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Fri Mar 09 21:28:22 PST 2018,2,BatchId:3147587;OriginalHitTemplateId:926158629;,120,259200,Fri Mar 16 22:28:22 PDT 2018,,,3M68NM076I1VDQBBAMAVMH30C4I6R0,A1XCX1KI3XRPRZ,Submitted,Fri Mar 09 21:33:03 PST 2018,Fri Mar 09 21:33:16 PST 2018,Mon Mar 12 22:33:16 PDT 2018,,,,13,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_zebra/n02381460_3040_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_horse/n02381460_3040.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X1_test160_fake_horse/n02381460_3040_fake_A.png,optionB,,
