HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_A_url,Input.image_B_url,Answer.choice,Approve,Reject
37SQU136V7I9QFD4GKEXWAZIAQ711I,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3EO896NRAXPKH03AYU9FV09NMXUJTV,A1EZRTSWXP7LJJ,Submitted,Sat Mar 10 06:24:47 PST 2018,Sat Mar 10 06:25:13 PST 2018,Tue Mar 13 07:25:13 PDT 2018,,,,26,100% (5/5),100% (5/5),100% (5/5),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_4331_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_4331_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_4331_fake_A.png,optionB,,
37SQU136V7I9QFD4GKEXWAZIAQ711I,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3NLZY2D53QJDKAZIKBRX6ABS6FXQLN,A2LV5432PV1S39,Submitted,Sat Mar 10 05:57:49 PST 2018,Sat Mar 10 05:57:52 PST 2018,Tue Mar 13 06:57:52 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_4331_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_4331_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_4331_fake_A.png,optionB,,
37VHPF5VYCXBOI7NV2CWSG5HST48CZ,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:52 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:52 PDT 2018,,,3HHRAGRYX9ZFYWLTG1W3CWPXRKZ9O2,A2LV5432PV1S39,Submitted,Sat Mar 10 06:03:59 PST 2018,Sat Mar 10 06:04:02 PST 2018,Tue Mar 13 07:04:02 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_200_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_200_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_200_fake_A.png,optionB,,
37Y5RYYI0PZHA0XR0WEONKQS55YXSP,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:44 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:44 PDT 2018,,,3V5Q80FXIYLFCN78CUXWE6J8QNV32B,A18S7VHZ6X4F93,Submitted,Sat Mar 10 06:17:50 PST 2018,Sat Mar 10 06:17:55 PST 2018,Tue Mar 13 07:17:55 PDT 2018,,,,5,100% (18/18),100% (18/18),100% (18/18),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_7270_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_7270_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_7270_fake_A.png,optionB,,
386659BNTLB9JQSMK1AXI5G85Y110F,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:54 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:54 PDT 2018,,,34J10VATJGSBU9RCZ8UKEUJ0PB6QIC,A1EZRTSWXP7LJJ,Submitted,Sat Mar 10 06:29:04 PST 2018,Sat Mar 10 06:29:59 PST 2018,Tue Mar 13 07:29:59 PDT 2018,,,,55,100% (5/5),100% (5/5),100% (5/5),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_4231_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_4231_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_4231_fake_A.png,optionB,,
388FBO7JZRN9USVWXWJ474NVKCKYNK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,379J5II41PAON79DBKWXCTMENC9LE6,A2LV5432PV1S39,Submitted,Sat Mar 10 05:57:19 PST 2018,Sat Mar 10 05:57:24 PST 2018,Tue Mar 13 06:57:24 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_6061_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_6061_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_6061_fake_A.png,optionB,,
388FBO7JZRN9USVWXWJ474NVKCKYNK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3AMYWKA6YCGSGDJVIUTRSMYV1JTO68,A3AVUWEVKE63E8,Submitted,Sat Mar 10 06:29:54 PST 2018,Sat Mar 10 06:31:30 PST 2018,Tue Mar 13 07:31:30 PDT 2018,,,,96,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_6061_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_6061_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_6061_fake_A.png,optionB,,
38F60IALAGBASA4VMKU7OBZ3XHS0TN,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:53 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:53 PDT 2018,,,3B4YI393VAQC139LWOD3DW4OGXPSSR,A3CBOZUTFR0NR7,Submitted,Sat Mar 10 05:47:13 PST 2018,Sat Mar 10 05:47:21 PST 2018,Tue Mar 13 06:47:21 PDT 2018,,,,8,100% (56/56),100% (56/56),100% (56/56),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_2840_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_2840_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_2840_fake_A.png,optionB,,
38F60IALAGBASA4VMKU7OBZ3XHS0TN,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:53 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:53 PDT 2018,,,3TVRFO09GL9XT70U6PMP0I7L3ILLXG,A2LV5432PV1S39,Submitted,Sat Mar 10 06:08:32 PST 2018,Sat Mar 10 06:08:34 PST 2018,Tue Mar 13 07:08:34 PDT 2018,,,,2,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_2840_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_2840_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_2840_fake_A.png,optionB,,
38G0E1M85MZ5LOK0PM86E0BVARBVU0,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:52 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:52 PDT 2018,,,340UGXU9DZV888ITFOD83K6J0Y6VUH,A2LV5432PV1S39,Submitted,Sat Mar 10 06:08:59 PST 2018,Sat Mar 10 06:09:02 PST 2018,Tue Mar 13 07:09:02 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_1560_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_1560_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_1560_fake_A.png,optionB,,
38G0E1M85MZ5LOK0PM86E0BVARBVU0,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:52 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:52 PDT 2018,,,3SEPORI8WOT52J95AGLKOP7LH6MAZM,A3AVUWEVKE63E8,Submitted,Sat Mar 10 06:29:03 PST 2018,Sat Mar 10 06:30:52 PST 2018,Tue Mar 13 07:30:52 PDT 2018,,,,109,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_1560_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_1560_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_1560_fake_A.png,optionB,,
38LRF35D5LQL9FIH5C20V5JCJ7J3UC,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,33CKWXB73KECDZBX6MJZLUU60X111Y,A2LV5432PV1S39,Submitted,Sat Mar 10 05:58:20 PST 2018,Sat Mar 10 05:58:23 PST 2018,Tue Mar 13 06:58:23 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_4610_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_4610_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_4610_fake_A.png,optionB,,
38O9DZ0A62HBMMWX5UQSWP04A71622,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:54 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:54 PDT 2018,,,3QJOXOW4XKL8TPRYBWXCC613NHZME9,A3CBOZUTFR0NR7,Submitted,Sat Mar 10 05:53:42 PST 2018,Sat Mar 10 05:53:50 PST 2018,Tue Mar 13 06:53:50 PDT 2018,,,,8,100% (56/56),100% (56/56),100% (56/56),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_3571_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_3571_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_3571_fake_A.png,optionB,,
38VTL6WC4A7543PQTWNIDNN9TRKY5U,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:50 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:50 PDT 2018,,,3IGI0VL648E0NYPNHBF8UXKHW9GONG,A2LV5432PV1S39,Submitted,Sat Mar 10 06:08:15 PST 2018,Sat Mar 10 06:08:21 PST 2018,Tue Mar 13 07:08:21 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_12121_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_12121_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_12121_fake_A.png,optionB,,
38VTL6WC4A7543PQTWNIDNN9TRL5Y2,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:51 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:51 PDT 2018,,,3P1L2B7AD2JAZYM25YZTH5GSREGLOB,A2LV5432PV1S39,Submitted,Sat Mar 10 06:07:44 PST 2018,Sat Mar 10 06:07:48 PST 2018,Tue Mar 13 07:07:48 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_14721_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_14721_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_14721_fake_A.png,optionB,,
39KV3A5D181NVLR0IJAQTLD43CK7S5,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:44 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:44 PDT 2018,,,3ZSANO2JCG13XY4ZQ4D46XL9R7ZFSZ,A3AVUWEVKE63E8,Submitted,Sat Mar 10 06:28:57 PST 2018,Sat Mar 10 06:30:30 PST 2018,Tue Mar 13 07:30:30 PDT 2018,,,,93,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_7340_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_7340_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_7340_fake_A.png,optionB,,
39N6W9XWRDH3K0EAAS69HKEYJ0YYGC,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:53 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:53 PDT 2018,,,34J10VATJGSBU9RCZ8UKEUJ0PB3QI9,A2LV5432PV1S39,Submitted,Sat Mar 10 05:57:32 PST 2018,Sat Mar 10 05:57:38 PST 2018,Tue Mar 13 06:57:38 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_2930_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_2930_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_2930_fake_A.png,optionB,,
39N6W9XWRDH3K0EAAS69HKEYJ0YYGC,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:53 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:53 PDT 2018,,,3LS2AMNW5GKLQV2FX37PYRFM1K4QO6,A20VJWCDIBKTZI,Submitted,Sat Mar 10 06:19:14 PST 2018,Sat Mar 10 06:19:41 PST 2018,Tue Mar 13 07:19:41 PDT 2018,,,,27,100% (3/3),100% (3/3),100% (3/3),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_2930_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_2930_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_2930_fake_A.png,optionB,,
39O0SQZVJN1BU6RN3UAL3B88HA17RH,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:43 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:43 PDT 2018,,,3K3R2QNK8CXAB15QCN8CB2HM96MU9Z,A2LV5432PV1S39,Submitted,Sat Mar 10 05:59:53 PST 2018,Sat Mar 10 05:59:59 PST 2018,Tue Mar 13 06:59:59 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_6691_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_6691_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_6691_fake_A.png,optionB,,
39O6Z4JLX2RX2SEVURJTY7AZ49SXVU,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:45 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:45 PDT 2018,,,3BF51CHDTW4NALBTCSIKZCR3CUR0HT,A3CBOZUTFR0NR7,Submitted,Sat Mar 10 05:56:28 PST 2018,Sat Mar 10 05:56:35 PST 2018,Tue Mar 13 06:56:35 PDT 2018,,,,7,100% (56/56),100% (56/56),100% (56/56),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_890_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_890_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_890_fake_A.png,optionB,,
39O6Z4JLX2RX2SEVURJTY7AZ49SXVU,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:45 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:45 PDT 2018,,,3YZ8UPK3VUGC9ZCTO7I3DSIUFRQUCH,A2LV5432PV1S39,Submitted,Sat Mar 10 06:09:40 PST 2018,Sat Mar 10 06:09:44 PST 2018,Tue Mar 13 07:09:44 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_890_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_890_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_890_fake_A.png,optionB,,
39RRBHZ0AUVM7NEAV97EVSQAC9QVZP,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:53 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:53 PDT 2018,,,3A0EX8ZRN9IAG34SK8JX5TIPTU2YBD,A20VJWCDIBKTZI,Submitted,Sat Mar 10 06:18:39 PST 2018,Sat Mar 10 06:18:47 PST 2018,Tue Mar 13 07:18:47 PDT 2018,,,,8,100% (3/3),100% (3/3),100% (3/3),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_2701_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_2701_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_2701_fake_A.png,optionB,,
39TX062QX1IDQJCCAHDNFCIGDP03X4,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3C8HJ7UOP8O64KIU7JBPXG2LBN9MZG,A2LV5432PV1S39,Submitted,Sat Mar 10 06:04:57 PST 2018,Sat Mar 10 06:05:00 PST 2018,Tue Mar 13 07:05:00 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_5421_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_5421_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_5421_fake_A.png,optionB,,
39TX062QX1IDQJCCAHDNFCIGDP03X4,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3RANCT1ZVGBTZUKNA7M828CCX6RBUS,A1EF7PCXWNTUXR,Submitted,Sat Mar 10 06:10:46 PST 2018,Sat Mar 10 06:12:09 PST 2018,Tue Mar 13 07:12:09 PDT 2018,,,,83,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_5421_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_5421_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_5421_fake_A.png,optionB,,
39WICJI5ATM2VECRBZ18CXYRLPY3Z1,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:56 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:56 PDT 2018,,,3LEP4MGT3HU7IS91OCWJS88OB6VDBJ,A2LV5432PV1S39,Submitted,Sat Mar 10 06:05:45 PST 2018,Sat Mar 10 06:05:48 PST 2018,Tue Mar 13 07:05:48 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_6590_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_6590_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_6590_fake_A.png,optionB,,
39XCQ6V3KYY3LJFKNDSQUW3GUHS653,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,33IZTU6J82VKXKVKQYJQC4LGVCVSX3,A3AVUWEVKE63E8,Submitted,Sat Mar 10 06:29:05 PST 2018,Sat Mar 10 06:31:02 PST 2018,Tue Mar 13 07:31:02 PDT 2018,,,,117,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_510_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_510_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_510_fake_A.png,optionB,,
3AA88CN98PX8MMAT0JROFC6RQHFYKF,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3IAEQB9FMFEZ6V7CJ3SFFML9L7CWDH,A2LV5432PV1S39,Submitted,Sat Mar 10 06:00:28 PST 2018,Sat Mar 10 06:00:33 PST 2018,Tue Mar 13 07:00:33 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_4491_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_4491_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_4491_fake_A.png,optionB,,
